"No.","Time","Source","Destination","Protocol","Length","Info"
"17105","68.119576","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2404:6800:4002:831::2002","QUIC","93","Protected Payload (KP0), DCID=eec5832d3e4a7192"
"17106","68.119576","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2404:6800:4002:831::2002","QUIC","93","Protected Payload (KP0), DCID=eec5832d3e4a7192"
"17107","68.119794","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2a02:26f7:6:0:ace0:1303::","UDP","108","50956  >  443 Len=46"
"17108","68.126885","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1362","443  >  50956 Len=1300"
"17109","68.126887","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1362","443  >  50956 Len=1300"
"17110","68.126888","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1362","443  >  50956 Len=1300"
"17111","68.126890","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","502","443  >  50956 Len=440"
"17112","68.126891","64:ff9b::312c:7252","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1342","443  >  58321 [ACK] Seq=21397 Ack=1013 Win=64128 Len=1256 TSval=3187131699 TSecr=3723876970 [TCP PDU reassembled in 17125]"
"17113","68.126893","64:ff9b::312c:7252","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1342","443  >  58321 [PSH, ACK] Seq=22653 Ack=1013 Win=64128 Len=1256 TSval=3187131699 TSecr=3723876970 [TCP PDU reassembled in 17125]"
"17114","68.126894","64:ff9b::312c:7252","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1342","443  >  58321 [ACK] Seq=23909 Ack=1013 Win=64128 Len=1256 TSval=3187131700 TSecr=3723876971 [TCP PDU reassembled in 17125]"
"17115","68.126895","64:ff9b::312c:7252","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1342","443  >  58321 [PSH, ACK] Seq=25165 Ack=1013 Win=64128 Len=1256 TSval=3187131700 TSecr=3723876971 [TCP PDU reassembled in 17125]"
"17116","68.126897","64:ff9b::312c:7252","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1342","443  >  58321 [ACK] Seq=26421 Ack=1013 Win=64128 Len=1256 TSval=3187131701 TSecr=3723876971 [TCP PDU reassembled in 17125]"
"17117","68.127032","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2a02:26f7:6:0:ace0:1303::","UDP","108","50956  >  443 Len=46"
"17118","68.127088","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","64:ff9b::312c:7252","TCP","86","58321  >  443 [ACK] Seq=1013 Ack=27677 Win=131072 Len=0 TSval=3723877017 TSecr=3187131701"
"17119","68.128004","64:ff9b::312c:7252","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1342","443  >  58321 [PSH, ACK] Seq=27677 Ack=1013 Win=64128 Len=1256 TSval=3187131701 TSecr=3723876971 [TCP PDU reassembled in 17125]"
"17120","68.128005","64:ff9b::312c:7252","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1342","443  >  58321 [ACK] Seq=28933 Ack=1013 Win=64128 Len=1256 TSval=3187131702 TSecr=3723876978 [TCP PDU reassembled in 17125]"
"17121","68.128006","64:ff9b::312c:7252","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1342","443  >  58321 [PSH, ACK] Seq=30189 Ack=1013 Win=64128 Len=1256 TSval=3187131702 TSecr=3723876978 [TCP PDU reassembled in 17125]"
"17122","68.128007","64:ff9b::312c:7252","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1342","443  >  58321 [ACK] Seq=31445 Ack=1013 Win=64128 Len=1256 TSval=3187131703 TSecr=3723876978 [TCP PDU reassembled in 17125]"
"17123","68.128008","64:ff9b::312c:7252","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1342","443  >  58321 [PSH, ACK] Seq=32701 Ack=1013 Win=64128 Len=1256 TSval=3187131703 TSecr=3723876978 [TCP PDU reassembled in 17125]"
"17124","68.128009","64:ff9b::312c:7252","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1342","443  >  58321 [ACK] Seq=33957 Ack=1013 Win=64128 Len=1256 TSval=3187131704 TSecr=3723876978 [TCP PDU reassembled in 17125]"
"17125","68.128010","64:ff9b::312c:7252","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TLSv1.3","399","Application Data"
"17126","68.128011","64:ff9b::14cf:4955","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","86","443  >  50444 [FIN, ACK] Seq=6812 Ack=3719 Win=81920 Len=0 TSval=676450358 TSecr=620767585"
"17127","68.128104","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","64:ff9b::14cf:4955","TCP","74","50444  >  443 [RST] Seq=3719 Win=0 Len=0"
"17128","68.128204","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","64:ff9b::312c:7252","TCP","86","58321  >  443 [ACK] Seq=1013 Ack=35526 Win=131072 Len=0 TSval=3723877017 TSecr=3187131704"
"17129","68.141420","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","94","443  >  50956 Len=32"
"17130","68.167647","2404:6800:4002:831::2002","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","89","Protected Payload (KP0)"
"17131","68.179676","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2a02:26f7:6:0:ace0:1303::","UDP","663","50956  >  443 Len=601"
"17132","68.217272","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","218","443  >  50956 Len=156"
"17133","68.232836","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1362","443  >  50956 Len=1300"
"17134","68.232838","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","879","443  >  50956 Len=817"
"17135","68.232972","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2a02:26f7:6:0:ace0:1303::","UDP","108","50956  >  443 Len=46"
"17136","68.234452","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","786","443  >  50956 Len=724"
"17137","68.234453","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1362","443  >  50956 Len=1300"
"17138","68.234454","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","489","443  >  50956 Len=427"
"17139","68.234456","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","94","443  >  50956 Len=32"
"17140","68.234648","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2a02:26f7:6:0:ace0:1303::","UDP","108","50956  >  443 Len=46"
"17141","68.236390","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2a02:26f7:6:0:ace0:1303::","UDP","236","50956  >  443 Len=174"
"17142","68.236876","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2a02:26f7:6:0:ace0:1303::","UDP","112","50956  >  443 Len=50"
"17143","68.236961","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2a02:26f7:6:0:ace0:1303::","UDP","112","50956  >  443 Len=50"
"17144","68.237325","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2a02:26f7:6:0:ace0:1303::","UDP","500","50956  >  443 Len=438"
"17145","68.237420","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2a02:26f7:6:0:ace0:1303::","UDP","175","50956  >  443 Len=113"
"17146","68.237477","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2a02:26f7:6:0:ace0:1303::","UDP","1359","50956  >  443 Len=1297"
"17147","68.237478","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2a02:26f7:6:0:ace0:1303::","UDP","1359","50956  >  443 Len=1297"
"17148","68.237478","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2a02:26f7:6:0:ace0:1303::","UDP","1359","50956  >  443 Len=1297"
"17149","68.237479","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2a02:26f7:6:0:ace0:1303::","UDP","1030","50956  >  443 Len=968"
"17150","68.237503","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2a02:26f7:6:0:ace0:1303::","UDP","1359","50956  >  443 Len=1297"
"17151","68.237503","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2a02:26f7:6:0:ace0:1303::","UDP","713","50956  >  443 Len=651"
"17152","68.272141","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2409:40e0:1a:1598::73","DNS","104","Standard query 0x2c3e HTTPS agen-assets.ftstatic.com"
"17153","68.272360","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2409:40e0:1a:1598::73","DNS","104","Standard query 0x8deb AAAA agen-assets.ftstatic.com"
"17154","68.272564","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2409:40e0:1a:1598::73","DNS","104","Standard query 0xa421 A agen-assets.ftstatic.com"
"17155","68.283460","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","94","443  >  50956 Len=32"
"17156","68.283462","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","107","443  >  50956 Len=45"
"17157","68.283463","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","94","443  >  50956 Len=32"
"17158","68.285429","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","94","443  >  50956 Len=32"
"17159","68.285430","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","94","443  >  50956 Len=32"
"17160","68.285431","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","94","443  >  50956 Len=32"
"17161","68.295121","2409:40e0:1a:1598::73","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","DNS","169","Standard query response 0x2c3e HTTPS agen-assets.ftstatic.com CNAME d1dvhck2p605dz.cloudfront.net HTTPS"
"17162","68.295122","2409:40e0:1a:1598::73","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","DNS","259","Standard query response 0x8deb AAAA agen-assets.ftstatic.com CNAME d1dvhck2p605dz.cloudfront.net AAAA 64:ff9b::1243:e981 AAAA 64:ff9b::1243:e91e AAAA 64:ff9b::1243:e950 AAAA 64:ff9b::1243:e979"
"17163","68.296441","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","64:ff9b::1243:e981","TCP","98","58322  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1350 WS=64 TSval=3729698706 TSecr=0 SACK_PERM"
"17164","68.308724","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2a02:26f7:6:0:ace0:1303::","UDP","108","50956  >  443 Len=46"
"17165","68.316160","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2a03:2880:f071:e:face:b00c:0:2","TLSv1.3","116","Application Data"
"17166","68.318934","2409:40e0:1a:1598::73","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","DNS","211","Standard query response 0xa421 A agen-assets.ftstatic.com CNAME d1dvhck2p605dz.cloudfront.net A 18.67.233.121 A 18.67.233.30 A 18.67.233.129 A 18.67.233.80"
"17167","68.377480","2a03:2880:f071:e:face:b00c:0:2","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","86","443  >  58271 [ACK] Seq=3040 Ack=2181 Win=70912 Len=0 TSval=620532427 TSecr=186729576"
"17168","68.377481","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1362","443  >  50956 Len=1300"
"17169","68.377488","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1362","443  >  50956 Len=1300"
"17170","68.377490","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1362","443  >  50956 Len=1300"
"17171","68.377491","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1362","443  >  50956 Len=1300"
"17172","68.377492","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1362","443  >  50956 Len=1300"
"17173","68.377493","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1322","443  >  50956 Len=1260"
"17174","68.377494","64:ff9b::1243:e981","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","94","443  >  58322 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1300 SACK_PERM TSval=1290740681 TSecr=3729698706 WS=512"
"17175","68.378000","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2a02:26f7:6:0:ace0:1303::","UDP","108","50956  >  443 Len=46"
"17176","68.378001","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","64:ff9b::1243:e981","TCP","86","58322  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=3729698788 TSecr=1290740681"
"17177","68.378002","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","64:ff9b::1243:e981","TLSv1.3","603","Client Hello (SNI=agen-assets.ftstatic.com)"
"17178","68.384243","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2a02:26f7:6:0:ace0:1303::","UDP","377","50956  >  443 Len=315"
"17179","68.392687","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2409:40e0:1a:1598::73","DNS","96","Standard query 0x88bf HTTPS ads.pubmatic.com"
"17180","68.392800","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2409:40e0:1a:1598::73","DNS","96","Standard query 0xbded AAAA ads.pubmatic.com"
"17181","68.392889","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2409:40e0:1a:1598::73","DNS","96","Standard query 0x5c63 A ads.pubmatic.com"
"17182","68.402987","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2a02:26f7:6:0:ace0:1303::","UDP","216","50956  >  443 Len=154"
"17183","68.415686","64:ff9b::1243:e981","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","86","443  >  58322 [ACK] Seq=1 Ack=518 Win=67072 Len=0 TSval=1290740768 TSecr=3729698788"
"17184","68.427746","64:ff9b::1243:e981","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TLSv1.3","1354","Server Hello, Change Cipher Spec, Application Data"
"17185","68.427748","64:ff9b::1243:e981","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1354","443  >  58322 [PSH, ACK] Seq=1269 Ack=518 Win=67072 Len=1268 TSval=1290740768 TSecr=3729698788 [TCP PDU reassembled in 17186]"
"17186","68.427750","64:ff9b::1243:e981","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TLSv1.3","1354","Application Data"
"17187","68.427751","64:ff9b::1243:e981","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TLSv1.3","306","Application Data, Application Data"
"17188","68.427752","2409:40e0:1a:1598::73","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","DNS","221","Standard query response 0x88bf HTTPS ads.pubmatic.com CNAME pubmatic.edgekey.net CNAME e6603.g.akamaiedge.net SOA n0g.akamaiedge.net"
"17189","68.428044","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","64:ff9b::1243:e981","TCP","86","58322  >  443 [ACK] Seq=518 Ack=4025 Win=131072 Len=0 TSval=3729698838 TSecr=1290740770"
"17190","68.428421","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2409:40e0:1a:1598::73","DNS","102","Standard query 0xd138 HTTPS e6603.g.akamaiedge.net"
"17191","68.433780","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","64:ff9b::1243:e981","TLSv1.3","150","Change Cipher Spec, Application Data"
"17192","68.433818","2409:40e0:1a:1598::73","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","DNS","179","Standard query response 0x5c63 A ads.pubmatic.com CNAME pubmatic.edgekey.net CNAME e6603.g.akamaiedge.net A 95.100.6.18"
"17193","68.434586","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","64:ff9b::1243:e981","TLSv1.3","451","Application Data"
"17194","68.435141","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","94","443  >  50956 Len=32"
"17195","68.435142","2409:40e0:1a:1598::73","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","DNS","191","Standard query response 0xbded AAAA ads.pubmatic.com CNAME pubmatic.edgekey.net CNAME e6603.g.akamaiedge.net AAAA 64:ff9b::5f64:612"
"17196","68.447393","2409:40e0:1a:1598::73","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","DNS","163","Standard query response 0xd138 HTTPS e6603.g.akamaiedge.net SOA n0g.akamaiedge.net"
"17197","68.447396","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","94","443  >  50956 Len=32"
"17198","68.449989","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2a02:26f7:6:0:ace0:1303::","UDP","635","50956  >  443 Len=573"
"17199","68.453853","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2a02:26f7:6:0:ace0:1303::","UDP","865","50956  >  443 Len=803"
"17200","68.455260","64:ff9b::1243:e981","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","86","443  >  58322 [ACK] Seq=4025 Ack=582 Win=67072 Len=0 TSval=1290740816 TSecr=3729698844"
"17201","68.455262","64:ff9b::1243:e981","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TLSv1.3","265","Application Data"
"17202","68.455450","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","64:ff9b::1243:e981","TCP","86","58322  >  443 [ACK] Seq=947 Ack=4204 Win=130880 Len=0 TSval=3729698865 TSecr=1290740816"
"17203","68.456646","64:ff9b::1243:e981","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TLSv1.3","148","Application Data"
"17204","68.456703","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","64:ff9b::1243:e981","TCP","86","58322  >  443 [ACK] Seq=947 Ack=4266 Win=131008 Len=0 TSval=3729698867 TSecr=1290740816"
"17205","68.456722","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","64:ff9b::1243:e981","TLSv1.3","117","Application Data"
"17206","68.460750","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2a02:26f7:6:0:ace0:1303::","UDP","201","50956  >  443 Len=139"
"17207","68.461261","64:ff9b::1243:e981","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TLSv1.3","117","Application Data"
"17208","68.461262","64:ff9b::1243:e981","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1354","443  >  58322 [ACK] Seq=4297 Ack=947 Win=68096 Len=1268 TSval=1290740824 TSecr=3729698844 [TCP PDU reassembled in 17209]"
"17209","68.461263","64:ff9b::1243:e981","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TLSv1.3","1247","Application Data"
"17210","68.461264","64:ff9b::1243:e981","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TLSv1.3","117","Application Data"
"17211","68.461412","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","64:ff9b::1243:e981","TCP","86","58322  >  443 [ACK] Seq=978 Ack=6757 Win=128576 Len=0 TSval=3729698871 TSecr=1290740824"
"17212","68.463553","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2409:40e0:1a:1598::73","DNS","95","Standard query 0xe96f HTTPS st.pubmatic.com"
"17213","68.463671","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2409:40e0:1a:1598::73","DNS","95","Standard query 0x602f AAAA st.pubmatic.com"
"17214","68.463755","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2409:40e0:1a:1598::73","DNS","95","Standard query 0xe278 A st.pubmatic.com"
"17215","68.477249","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","122","443  >  50956 Len=60"
"17216","68.477251","2409:40e0:1a:1598::73","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","DNS","226","Standard query response 0xe96f HTTPS st.pubmatic.com CNAME ssptrackerv1.pubmnet.com CNAME ssptracker-sin12.pubmatic.com SOA dns1.p01.nsone.net"
"17217","68.478282","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2409:40e0:1a:1598::73","DNS","109","Standard query 0xbedd HTTPS ssptracker-sin12.pubmatic.com"
"17218","68.480183","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","160","443  >  50956 Len=98"
"17219","68.480185","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","97","443  >  50956 Len=35"
"17220","68.480331","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2a02:26f7:6:0:ace0:1303::","UDP","108","50956  >  443 Len=46"
"17221","68.480507","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2a02:26f7:6:0:ace0:1303::","UDP","106","50956  >  443 Len=44"
"17222","68.488059","2409:40e0:1a:1598::73","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","DNS","189","Standard query response 0x602f AAAA st.pubmatic.com CNAME ssptrackerv1.pubmnet.com CNAME ssptracker-sin12.pubmatic.com AAAA 64:ff9b::cf41:215a"
"17223","68.491487","2a03:2880:f071:e:face:b00c:0:2","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TLSv1.3","124","Application Data"
"17224","68.491548","2409:40e0:1a:1598::73","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","DNS","177","Standard query response 0xe278 A st.pubmatic.com CNAME ssptrackerv1.pubmnet.com CNAME ssptracker-sin12.pubmatic.com A 207.65.33.90"
"17225","68.491679","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2a03:2880:f071:e:face:b00c:0:2","TCP","86","58271  >  443 [ACK] Seq=2181 Ack=3078 Win=131008 Len=0 TSval=186729752 TSecr=620532581"
"17226","68.492661","2409:40e0:1a:1598::73","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","DNS","174","Standard query response 0xbedd HTTPS ssptracker-sin12.pubmatic.com SOA dns1.p01.nsone.net"
"17227","68.494194","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2a02:26f7:6:0:ace0:1303::","UDP","655","50956  >  443 Len=593"
"17228","68.499347","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","94","443  >  50956 Len=32"
"17229","68.499348","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","218","443  >  50956 Len=156"
"17230","68.503156","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1366","443  >  50956 Len=1304"
"17231","68.503158","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1366","443  >  50956 Len=1304"
"17232","68.503160","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1366","443  >  50956 Len=1304"
"17233","68.503162","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","228","443  >  50956 Len=166"
"17234","68.503355","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2a02:26f7:6:0:ace0:1303::","UDP","96","50956  >  443 Len=34"
"17235","68.504799","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2a02:26f7:6:0:ace0:1303::","UDP","137","50956  >  443 Len=75"
"17236","68.508900","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2a02:26f7:6:0:ace0:1303::","UDP","223","50956  >  443 Len=161"
"17237","68.509603","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2a02:26f7:6:0:ace0:1303::","UDP","491","50956  >  443 Len=429"
"17238","68.519631","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","94","443  >  50956 Len=32"
"17239","68.526507","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","64:ff9b::36c0:975c","TCP","1374","58211  >  443 [ACK] Seq=41041 Ack=43643 Win=2048 Len=1288 TSval=732051702 TSecr=1799691038 [TCP PDU reassembled in 17241]"
"17240","68.526519","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","64:ff9b::36c0:975c","TCP","846","58211  >  443 [PSH, ACK] Seq=42329 Ack=43643 Win=2048 Len=760 TSval=732051702 TSecr=1799691038 [TCP PDU reassembled in 17241]"
"17241","68.526526","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","64:ff9b::36c0:975c","TLSv1.2","209","Application Data"
"17242","68.526581","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","64:ff9b::36c0:975c","TLSv1.2","485","Application Data"
"17243","68.527218","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","120","443  >  50956 Len=58"
"17244","68.527220","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","122","443  >  50956 Len=60"
"17245","68.527329","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2a02:26f7:6:0:ace0:1303::","UDP","108","50956  >  443 Len=46"
"17246","68.532324","64:ff9b::1243:e981","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","86","443  >  58322 [ACK] Seq=6757 Ack=978 Win=68096 Len=0 TSval=1290740894 TSecr=3729698867"
"17247","68.535558","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","148","443  >  50956 Len=86"
"17248","68.535560","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","176","443  >  50956 Len=114"
"17249","68.535876","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2a02:26f7:6:0:ace0:1303::","UDP","108","50956  >  443 Len=46"
"17250","68.535915","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2a02:26f7:6:0:ace0:1303::","UDP","146","50956  >  443 Len=84"
"17251","68.537970","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","252","443  >  50956 Len=190"
"17252","68.540330","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","94","443  >  50956 Len=32"
"17253","68.540332","2a02:26f7:6:0:ace0:1303::","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","252","443  >  50956 Len=190"
"17254","68.540431","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2a02:26f7:6:0:ace0:1303::","UDP","108","50956  >  443 Len=46"
